texto,nota,labels
"observa-se atualmente uma maior preocupação comparado háa séculos passados referente à preservação do meio ambiente. essa preocupação se dá principalmente aos sinais que a natureza expõe de que não está ocorrendo um equilíbrio meio ambiente-homem. comprova-se tais sinais quando evidenciamosevidencia-se perda da biodiversidade, poluição do ar, água e solo, ocorrência de fenômenos como chuva ácida, desertificação, enchentes. porém, mesmo havendo essa preocupação atual sem a efetivação de melhorias e cuidados nada se contribui para a preservação, sendo necessárias ações que venham a concretizar a proteção ao planeta.atos que contribuiram para a situações como aquecimento global, poluições , destruição da camada de ozônio rementem principalmente aos tempos em que o homem buscou na natureza meios para se obter lucros ou de nele depositar resíduos sem qualquer tipo de preocupação. na revolução industrialiniciada na inglaterra com a substituição das ferramentas pelas máquinas a vapor iniciou-se por exemplo a poluição atmosférica mais intensa que se faz presente inclusive nas indústrias contemporâneas que emitem gases poluentes cada vez mais nocivos a saúde e muitas vezes sem o mínimo de temor de punição por parte das autoridades. sem uma boa qualidade do meio ambiente perdemosperde-se o que há de melhor que ela pode nos ofertar, como os recursos necessários a sobrevivência humana comprometendo assim as futuras gerações de um contato com um meio ambiente harmônico com o ser humano.medidas para controlar o avanço da destruição do meio ambiente estão sendo adotadas como o protocolo de kyoto e outros acordos internacionais que visam implementar um desenvolvimentos sustentável do planeta. tais intervenções são importantes mas não suficientes para uma preservação ambiental, deve-se haver um cuidado singular com a natureza, cada pessoa deve pensar e agir de modo a preservar e proteger, sendo que está iniciativa deve estar no consciente de cada um, inserida por meio da educação ambiental que mostre que a ''mãe-natureza'' é mesmo uma espécie de mãe para nós devido a sua grande importância , oferecendo meios essenciais a existência da vida.''é triste pensar que a natureza fala e o ser humano não ouve"", em sua célebre frase o poeta e ativista victor hugo, evidencia que a natureza nósnos mostra a sua situação e que nós devemosdeve-se notar suas necessidades e nos fazer atuantes de modo a sanar pela sua preservação. sendo tão valorosa para nossa saúde e bem-estar e detendo os atributos necessários a vida essa deve ser preservada e cuidada massivamente.",100,0
"no brasil, o estatuto do desarmamento entrou em vigor em 22 de dezembro de 2003. no dia seguinte à aprovação do então presidente da república luiz inácio lula da silva. regulamentada pelo decreto 5123  e publicada no diário oficial da união . o artigo 35 proibia a comercialização de arma e munição em todo território nacional.a lei proíbiao porte de arma por civis, podendo apenas responsáveis pela segurança pública eexceções de casos onde o indivíduo  comprovasse a necessidade de portar uma arma de fogo.em 2005, o artigo 35 foi rejeitado. no entanto, o governo criou um “referendo sobre a proibição e comercialização de armas e munição no brasil”. os eleitores votaram, com um resultado 63,94% não, contra apenas 36,06% sim, dos votos .contudo, a comissão especial aprovou o estatuto de controle de armas de fogo em substituição ao estatuto do desarmamento . o novo estatuto de controle de armas assegura  a todos que cumprirem o requisitos em lei. tal como, os interessados precisam apresentar comprovante de endereço e trabalho; atestar documentos e laudos profissionais de capacidade técnica e psicológica para o uso e manejo da arma; e declarar a necessidade. os portes estende-se também para deputados, indivíduos que respondam processos ou inquéritos policiais e reduz de 25 para 21 anos a idade mínima para possuir porte de armas. as mesmas requisições valem para componentes e acessórios de armas de fogo*.o novo estatuto proíbe o uso de arma de forma ostensiva, bem como, em lugares públicos ou privados, lugares com aglomeração de pessoas, com exceção apenas de lugares favorecidos destinados a à prática de tiro. a comercialização só poderá ser efetuada em estabelecimento registrado pelo exército brasileiro.  que mantém um cadastro dos comerciantes, sendo proibida a venda de arma de fogo de uso restrito, abrangendo várias subdivisões de uso pessoais, intransferíveis e com prazo de renovação.",100,0
"t.h marshall, afirma que a cidadania só é plena se dotada de todos os três tipos de direito. um deles é o civil , que conclui que todos têm liberdade e direitos, exemplo o direito à propriedade e de conclusão de contratos. porém, esse modelo de poder não estar estásendo válido aos indígenas, uma vez que, estão correndo o risco de perderem suas terras para produtores rurais,  essa causa se dá por dois fatores, insuficiência legislativa e negligência governamental.nesse contexto,podemos afirmar que há insuficiência legislativa, visto que a constituição federal de 1988, garante aos índios seus direitos sobre as terras que ocupam. porém esse poder estar estáameaçado e milhares de indígenas podem perder suas terras se aprovado a tese do marco temporal. ​​​​​​​além disso, a negligência governamental intensifica a gravidade do problema,  para thomas hobbieshobbes, o estado é responsável por garantir o bem-estar dos cidadãos. no entanto, tal bem-estar, não estar estásendo honrado, em virtude do governo não estar estáfazendo nada para auxiliar os nativos na luta de suas propriedades.​​​​​​​portanto, podemos afirmar que acidadania aos dosíndios está somente no papel. no entanto, para que tal direito seja assegurado a eles, o poder público deverá criar projetos para a valorização dos povos indígenas por meios de debates, para garantir a eles poderes a suas terras, e prevalecer a constituição de 1988.​​​​​​​",160,3
"os refugiados são desconhecidos, e pré-julgados inadequadamente. porém nada os impede de se adaptar ao atual país onde residem.há diversidade cultural em todo o mundo, somos criados com base aos costumes e crenças de nosso país de origem. o pré-julgamento e generalização de uma população com base em uma minoria extremista é a condenação de milhares de inocentes causados pelo pré-conceito e xenofobia, descartando a possibilidade de se reaver os seus direitos humanos que já lhe foram tirados.o ser humano é adaptável a situações em que lhe são apresentadas, a oportunidade de reconstrução de uma nova vida em um novo ambiente, é a chance de se recuperar o interesse de viver oque lhes foram tirados .o aproveitamento da chegada de novas pessoas capacitadas aumentará o desenvolvimento do país,como os 21% dos sírios com curso superior completo que imigraram para a alemanha, trazendo oportunidades de mão de obra diversificada e conseqüentemente mais opções de preço, e entre tantos outros fatores de melhorias para o país.o pré-conceito tem o conservadorismo nacionalista e patriarcal como aliado, e mesmo apesar de sempre sermos disciplinados para sermos sempre empáticos com os nossos semelhantes, a proibição da entrada de refugiados é a forma mais desumana de negação a vida e direitos humanos de qualquer população.",50,7
"o sistema de saúde brasileiro é precário e [vírgula]com uma rotina em que otempo livre é raridade, grande parte da população opta pela automedicação sem dar atenção às causas da doença nemaosriscos de utilizar drogas sem orientação profissional.isso se deve também ao fato de se ter um acesso mais fácil a orientações nem sempre confiáveis de automedicação pela internet.a automedicação no brasil teve origem no período colonial e vários séculos depois ainda está mais forte. como o sistema único de saúde não garanteàpopulação um acompanhamento regular nem preventivo,e nem mesmo nas emergências o atendimento é eficaz, as pessoas optam pela automedicação, que é o caminho mais rápido para acabar com sintomas indesejáveis. a automedicação é responsável por mais de 20 mil mortes por ano no brasil, segundo dados da associação brasileira das indústrias farmacêuticas.além das más condições da saúde no brasil, outro fator que leva os indivíduosàautomedicação é a inconsequência. a população esquece que [vírgula]para se ter uma velhice saudável [vírgula]são necessários certos cuidados na juventude. a automedicação pode solucionar um determinado sintoma no presente, mas pode trazer complicações no futuro se utilizados [utilizada]de forma errada.para evitar os transtornos da automedicação à população, o estado deve investir mais em saúde, priorizando a prevenção efomentando a práticade esportes, a produção e o consumo de alimentos saudáveis, além de promover campanhas educativas alertandoparaos riscos da automedicação. os cidadãos também devem buscar hábitossaudáveis, usandoos medicamentos como último recurso.",150,1
"é notório que o racismo sempre esteve presente no futebol, principalmente em países no qual seu povo é predominantementede pele branca. dentre tantos motivos relevantes, temos: indivíduos de pele preta sendo o melhor jogador e assim, se destacando em detrimento de seus rivais de pele branca. levando à irá os torcedores racistas de seus clubes.sabe-se que nesses países é indiscutível que há muito racismo, seja nos esportes ou fora. tomando como exemplo a espanha, país que ficou notoriamente conhecido pelos seus vários episódios racistas no futebol.tais como: incontáveis insultos racistas a jogadores brasileiros famosos, dentre eles, daniel alves, vinícios junior. portanto, está na hora de tais países implementarem leis para combaterem estes atos racistas sob pena de multas e prisões dos racistas, até mesmo punições severas aos clubes que não tomarem as medidas cabíveis dentro da lei, para conscientização de seus torcedores. nesse contexto, a comunidade internacional, bem como a onu, começarem a chamarem a atenção de representantes de tais países, para uma conversa diplomática sobre o caso, como forma de endurecerem suas regras e não deixarem que casos isolados de insultos racistas nos estádios de futebol na espanha; não tomem rumos perigosos. visto que, sem medidas que elevem a consciência dos racistas sob o qual não há lógica nos seus comportamentos, o irão deixarem livres para espalhar essa disseminação nociva por toda a parte, como bem quiserem, e, para que não cometamos o mesmo erro dos nazistas do passado. ",120,2
"''pouca saúde e muita saúva, os males do brasil são''. a metáfora de ""macunaíma"", livro de mário de andrade, criticava várias mazelas brasileiras. embora de 1928, a obra é atualizada pelo ´´marco temporal´´, medida criada pelo supremo tribunal federal  que torna as terras não povoadas por tribos indígenas a partir de 1988- data de promulgação da constituição atual- disponíveis para o avanço agropecuário. assim, o stf deve voltar atrás de tal decisão que atinge de forma negativa os índios, e o corpo social deve ser conscientizado.a priori, para que as tribos indígenas tenham suas terras, proteção e cultura assegurados, é mister que o ''marco temporal'' deve ser extinto pelo judiciário. sob esse viés, é importante entender que antes da constituinte de 1988, muitos índios sofreram forte repressão- por parte dos fazendeiros - ou tiveram contato com doenças que ocasionaram no seu deslocamento . logo, muitas terras que não estavam habitadas por tribos antes da implementação da nova constituição, pertenciam aos grupos indígenas.outrossim, é importante entender que ações como o ''marco temporal'' , bastante defendida pela bancada ruralista no congresso, é resultado da falta de instrução de toda a população- incluindo fazendeiros, latifundiários, etc... - no que se refere à história e cultura das tribos indígenas. fato que pode ser explicado através do conceito de ''contrato social'' de jean jacques rousseau, que diz que a sociedade civil deve interferir na política com o fito de impedir que a ''barbárie'' se instaure. portanto, as associações comunitárias devem se conscientizar a fim de alavancar o reconhecimento dos índios para a formação do país.destarte, cabe ao stf conter o ''marco temporal'' e ao ministério da educação oferecer aos alunos a oportunidade de aprofundar na história e cultura indígena. por meio de um curso gratuito oferecido pelas escolas públicas os estudantes terão acesso a toda história e cultura das tribos indígenas no brasil, fortalecendo o reconhecimento dos índios. para isso, o estado deve investir para que esse curso possua um horário distinto ao da escola regular. desse modo, com o fim do '' marco temporal'' e a educação , os indígenas conseguirão assegurar sua segurança e a manutenção de sua cultura, e o brasil '' terá menos saúva e mais saúde''.",160,3
"a internet está intrinsecamente ligada ao homem moderno. dessa forma, escolhas pessoais à até mesmo decisões políticas perpassam por essa ferramenta. assim, as redes sociais surgem não só como palco de grandes mobilizações, mas também auxiliam no cumprimento da liberdade de expressão entre seus usuários. entretanto, à medida que os discursos de ódio são reproduzidos no plano virtual, tal meio deixa de atuar como fonte de conhecimento para se tornar um espaço prévio de ameaça aos direitos humanos e, portanto, ao convívio em sociedade.sob esse viés, ao configurar o aumento significativo de denúncias aos discursos de ódio entre 7 e 28 de outubro de 2018, período entre o primeiro e segundo turno das eleições presidenciais, a ong safernet corrobora um cenário atrelado a polarização política. desse modo, diante de campanhas cada vez mais ligadas à internet, a disseminação de notícias falsas permitiu a reprodução de intolerâncias, e em alguns casos, proferidas pelos próprios líderes políticos. bom exemplo disso remete-se ao pensamento conservador e, que, resulta em afirmações de cunho homofóbico e sexista por parte do presidente jair bolsonaro.paralelo a isso, outro desafio atrelado aos crimes de ódio remete-se ao controle de dados por meio dos algoritmos, isto porque a partir do momento que se fornece apenas informações consoantes ao pensamento do usuário, e este comete intolerâncias, contextos velados de ofensas ligados ao gênero, etnia ou religião são gradualmente normalizados. tal conjuntura ainda é intensificada pela impunibilidade de tais ações, uma vez que além do difícil rastreio das postagens em anonimato, muitas vítimas decidem não denunciar os crimes devido à falta de incentivo ou por simplesmente não atribuir a devida importância a ocorrência dessas ocorrências, dado em conta o cenário de ofensas cada vez mais constante tanto dentro, quanto fora da internet.em síntese, urge uma ação colaborativa entre o estado e a sociedade a fim de permitir o uso consciente das redes sóciassociais. para isso, a secretaria dos direitos humanos deve ampliar, por meio de campanhas televisas, centrais ou disques denúncias contra os crimes cibernéticos a fim de que ocorra a punibilidade dessas situações. soma-se a isso,  aação do ministério da educação na efetivação da lei existente contra os crimes resultantes de discriminações em ambientes escolares, com o auxílio de palestrantes e aulas interativas, a fim de que se evite desde já a propagação de intolerâncias. poder-se-á, então, permitir com que as redes sociais sejam utilizadas somente para garantir os direitos consagrados na carta magna.",150,1
"guerras, crises econômicas, conflitos. não são poucos os motivos que levam um grupo de pessoas a fugir de seus país em busca de segurança e liberdade. países vizinhos, geralmente, são locais escolhidos como refúgio. porém, como a imigração pode ser benéfica para o país e de que forma a população nativa pode reagir?a população economicamente ativa de vários países está envelhecendo. estudos recentes mostram que cerca de 21% dos imigrantes, vindos as síria para o continente europeu, possuem faixa etária entre 17 e 35 anos e com curso superior. este aspecto contribui de modo a aumentar a mão de obras qualificada nos países além de rejuvenescer a população, contribuindo para a economia. contudo, o mesmo aspecto costuma ser mal visto pelos indivíduos daquela região.desconfiança, temor, antipatia por pessoas de fora do país, são características comuns da xenofobia. uma parte dos moradores enxergãoenxergam nesses imigrantes problemas que estão levando para suas vidas. diminuição dos empregos aumento de sem teto e da violência. vários são as tentativas de argumentação que visam dificultar a entrada desses imigrantes. este comportamento é bem frequentes e amplamente divulgado pelas mídias, onde geralmente a os próprios moradores afirmam: “não queremos essas pessoas aqui”!por fim, com seus direitos humanos mais importantes ameaçados, liberdade e vida, essa população está disposta a começar do zero em países vizinhos. levando todo seu conhecimento e cultura. contudo o sentimento da xenofobia se faz presente. escolas e ongs podem contribuir através de palestras e campanhas com a conscientização além de fornecer abrigos temporários. a onu também pode contribuir, com seus países membros, organizando regiões onde podem realocar essas pessoas.",100,0
"a partir de tempos remotos as doenças têm causado grandes tragédias para a civilização. contudo com muita força de vontade os cientistas, descobriram uma maneira de amenizar esses problemas com as vacinas. com ela reduziu consideravelmente os casos de infecções, bactérias e vírus contagiosos onde as pessoas ficavam até isoladas de outras para não passarem as doenças . mas com suas reações que podem levar a falência com seus efeitos colaterais, ou as teorias das conspirações sobre as vacinas diminuíram-sediminuíram a coragem de um indivíduo fazer a sua aplicação.a aplicação de vacinas pode causar a morte ou outros problemas relacionados, se no caso o sistema imunitário dessa pessoa for baixo, ou seu corpo reagir de uma forma bem inesperada, raro, mas que pode ocorrer como nos caso de a cada 10.000 pessoas que tomam a vacina, apenas 2 podem ter alguma reação onde isso pode levar a óbito.para mais, com a chegada das diversas informações pela internet, com o crescimento desenfreado da tecnologia onde ,existem muitas fakes news, acabam aparecendo conspirações em todas as regiões, onde faz a cabeça da população para não tomar as vacinas , afirmando que os maiores governos do mundo estão deixando as pessoas pouco a pouco doentes, controlando as pessoas ou fazendo controle de natalidade, há até famosos que apóiam apoiamalgumas teorias.logo, há diversos locais inseguros no país obriga o indivíduo de se vacinar antes de trabalhar na região, pois os riscos são altos de ser contaminado. o que o ministério da saúde precisa fazer é, avançar mais em estudos para que descubram meios para diminuir os efeitos colaterais o máximo possível , entender os casos de reações e extingui-los mesmo com tantas opiniões negativas, elas possuem muita importância trazendo maiores chances de sobrevivência, de trazer mais longevidade. , e a quanto aos boatos é necessário que as pessoas confiem mais em si mesmas, e que consiga enxergar os pontos positivos de sua utilização, aproveitando que é grátis e que exista meios de fiscalizar esses boatos e trazer respostas verdadeiras ao público.",100,0
"atualmente, no brasil, com o aumento da violência há uma proposta para diminuir a restrição ao porte de armas. porém liberar armas para que os cidadãos possam se defender é perigoso e pode aumentar os casos de homicídio e acidentes domésticos.armas só deveriam ser legalizadas para pessoas que trabalham na defesa e que tenham as habilidades necessárias para utilizá-las, pois seria muita irresponsabilidade deixar qualquer pessoa ter uma arma em casa, porque sem treinamento e os devidos cuidados ela pode ser deixada ao alcance de crianças ou ser usada em brigas domésticas causando acidentes graves ou a morte.e mesmo com a dificuldade policial em combater os criminosos, armar o cidadão, provavelmente, só aumentará a violência. pois os brasileiros vão saber a hora de usar a arma? nem todos saberão! por isso pode ocorrer o crescimento dos tiroteios nas ruas, além de que muitos irão querer fazer justiça com as próprias mãos.é essencial que o governo invista mais na defesa do país, pois armar a população não é uma solução. é necessário melhorar a estrutura física das delegacias e presídios e contratar mais policiais, além de pagar melhores salários, já que os soldados arriscam suas vidas para proteger os cidadãos. também é indispensável a criação de leis mais severas para punir os criminosos bem como os policiais corruptos. e é dessa maneira  diminuiremos a violência no brasil.",750,15
"o artigo 5º, daconstituição federal de 1988, defende o direito pleno de qualquer cidadão. no entanto, hoje, no brasil, essa perspectiva não se verifica na questão da privatização do saneamento básico . nesse sentido, o problema acontece em virtude de falhas legislativas e de faltas de investimentos.deve-se pontuar, de início, a insuficiência da legislação presente na problemática. de acordo com john locke, ""as leis fizeram-se para os homens e não para as leis"". ou seja, ao ser criada, é preciso que uma lei atue na vida das pessoas de uma sociedade a fim de melhorá-la. contrariamente, no brasil, o respaldo político necessário para solucionar a questão da privatização do saneamento básico não é encontrado, influindo sobre o tema e funcionando como um grave empecilho para sua resolução.​​​​​​​além disso, percebe-se como causa a falta de investimento. de acordo com a fundação getúlio vargas, a taxa de investimento no brasil, somando setores público e privado, está no seu menor nível dos últimos 50 anos . de forma análoga, percebe-se esse problema em relação à privatização do saneamento básico, o investimento público para que essa realidade seja erradicada é precário, posto que, de acordo com o snis - sistema nacional de informações sobre saneamento - menos de 50% do esgoto no brasil é tratado corretamente.​​​​​​​portanto, é necessário que as famílias solicitem ao poder público o cumprimento do direito constitucional de proteção a vítimas do problema, por meio de cartas de reclamações coletivas, a serem entregues na prefeitura, contendo relatos de famílias da cidade que sofrem com o saneamento básico precário, a fim de reverter a situação e fazer com que o direito pleno dos cidadãos seja uma realidade no brasil do século xxi.​​​​​​​",150,1
"infelizmente, observa-se que os índices de suicídio vem aumentando progressivamente, o que atinge principalmente jovens entre 15 a 29 anos. geralmente, os motivos podem ocasionar diversos fatores , entre eles, problemas ou traumas que não conseguem resolver, tendo como única saída, tirar sua própria vida, para assim, garantir a paz necessária.segundo estatísticas, o suicídio é considerada a segunda causa de morte no mundo inteiro. somente no brasil, cerca de 25 pessoas morrem todos os dias, o que está deixando profissionais bastante preocupados. perante a isso, considera-se como um problema de saúde pública, pois são um dos casos mais atendidos nas emergências, ficando atrás da violência urbana e dos acidentes de trânsito. outro ponto importante é que o paciente não recebe o tratamento imediato, já que psicólogos e enfermeiros que realizam os atendimentos, não possuem conhecimento dos sintomas e acabam não conseguindo confirmar que aquele paciente realmente possui um problema psicológico, deixando chegar a um estágio bastante avançado . quanto mais cedo o diagnóstico, melhores são as possibilidades de conseguir ter uma vida feliz, sem com que acabe em uma tragédia.para jean-paul sartre, filósofo do século xx, afirma com base em seus estudos que o suicídio é um erro e não pode ser cometido pelo ser humano, pois a morte não irá trazer nenhum significado a sua vida. nós nascemos sem a razão, mas passamos a adquirir-lá durante nossa vida, ou seja, o que acontece em nossas vidas não quer dizer ao certo, a imperfeição do indivíduo.contudo, a única forma de amenizar as elevadas taxas de suicídio é ter pessoas especializadas que possam trabalhar nessas situações, pois existem poucos profissionais para atender muitas pessoas e por apresentar grandes demandas, nem todos os pacientes iniciam o tratamento. isso pode ser feito com o incentivo dos órgãos públicos, para abrir concursos nessas áreas e a realização de palestras,para mostrar os cuidados e as prevenções do suicídio, que destroem o meio familiar.",100,0
