texto,nota,labels
"	a aprovação de uma lei reconhecendo a união estável entre casais do mesmo sexo causou vários transtornos recentemente.	havia sido 1 ate então, uma das decisões mais dramática e polemica que os ministros do supremo tribunal federal  tomariam.	de acordo com as crenças religiosas1 esta atitude é intolerável e inaceitável, simplesmente pelo fato de deus ter criado o homem e mulher para que se unificassem e formassem uma família.	para os defensores, o ponto de vista das religiosidades não tem sentido, já que devemos amar uns aos outros independentemente da cor, raça, etnia ou religião.	esta decisão por vez traz alguns impasses para o crescimento do meio em que vivemos, visto que, o preconceito e o desrespeito contra homossexuais têm crescido de forma degradante. podendo ser assim mais um transtorno para a vida dos mesmos.	o ser humano é capaz de optar por caminhos que os satisfazem e o julgamento precoce a cerca destas escolhas, devem ser vistas como impedimento para a evolução moral de uma sociedade.	é preciso, respeitar as limitações que nos são impostas. sempre lembrando que é necessário aceitar as opiniões e decisões das pessoas, de forma pacifica. embora muitas vezes contraditórias e erradas.",4,1
"a desigualdade social esta visivel em nosso pais em qualquer lugar que estamos, se olharmos ao nosso redor nos deparamos com situaçoes vergonhosas, por se tratar de um pais rico em sua cultura e produçao de alimentos, mesmo assim existe a miseria e o preconceito racial.ouve-se dizer muito hoje em dia em programas e leis criados pelo governo para beneficiar os menos favorecidos, entre eles o sistema de reservas de vagas, onde acaba gerando mais preconceito.não é justo favorecer um grupo de pessoas e sim dar condiçoesde educação iguais a todos para que cada cidadão almeje seu lugar na sociedade por si propio.condições estas de melhoria no ensino publico, criando cursos de capacitação para os professores, aumento na remuneração do mesmo, investir na estrutura das escolas proporcionando aos alunos condiçoes de pesquisa atraves de laboratorios de ciencias biologicas, computadores, televisores e videos podendo assim o professor trabalhar mais com a pratica, despertando a atenção e o interesse do aluno.portanto cabe as nossas autoridades poiliticas e governamentais se concientizar com a situaçao de descaso que se encontra nossa educaçao publica, investindo mais fundos e gerando programas de melhoria direcionados a mesma.fazendo com que assim possamos criar cidadoes com uma bagagem rica em conhecimentos e nao apenas com um diploma em maos.",3,3
"	já faz alguns anos que os problemas ambientais começaram a serem discutidos,muitas atitudes são questionadas,muitas ideias são pré-estabelecidas,mas pouca coisa é colocada em prática e nada realmente significante acontece.o rio +20,infelizmente,não passará de mais um encontro em que propostas serão discutidas,acordos serão firmados,mas nada será cumprido,já que o próprio país sede não é um bom exemplo de preservação e cuidado com o meio ambiente.	de tempos em tempos,os grandes lideres [líderes] mundiais se reunem [reúnem] para discutir sobre o impacto das transformações tecnológicas no meio ambiente.encontros onde idéias,sugestões e medidas são colocadas em pauta pra [para] que se encontrem soluções para esse problema.no final dessas reuniões muitos acordos são firmados,alguns contraditórios outros relativamente bons,mas uma única coisa é realmente percebida ao fim disso,enquanto as nações subdesenvolvidas e mais pobres aceitam e fazem valer o tema das reuniões,as super potências [superpotências] não cumprem o que prometeram,afirmando que é dificil fazer aquele tipo de mudança em tão pouco tempo ou que o país perderia muito dinheiro se adaptando aquelas regras,e isso torna o encontro nulo e inválido,assim como foi o tratado de kyoto e muitos outros encontros que já aconteceram.com a rio +20 [vírgula] isso não será diferente,já que algumas nações falaram que não poderão participar do encontro,e o pais [país]sede,brasil,está passando por uma época onde temas ambientais são discutidos no congresso e as decisões não estão sendo favoraveis a [favoráveis à]natureza,no final,isso não passará de mais uma hipocrisia ambiental.	a natureza está perdendo espaço para o homem,que visa facilitar as maneiras de ganhar e arrecadar dinheiro.enquanto uma super catastrofe [catástrofe] não acontecer nesses países,como aconteceu no japão e os fez desligarem todas as usinas nucleares,podem acontecer muitos encontros,mas nada mudará e passará apenas de acordos que não serão postos em prática.",6,4
"	uma criança aprende a se expressar e a assimilar os valores que a circunda pela linguagem. por meio dela, atribui-se significados a diversos elementos, porém com a vida cosmopolita alguns destes são estereotipados. com as incessantes explosões de informações provenientes de diversos meios: o rádio, a televisão, e, principalmente, a internet, torna-se difícil lidar com as diversidades apresentadas na esfera linguística.	atualmente, a escrita mostra-se lotada de abreviações, o motivo, disso, se define [o motivo disso se define] como [pelas] redes sociais, e a linguagem, indecifrável [vírgula] pelo pesado uso de gírias e estrangeirismos. portanto [vírgula] é inevitável deixar de visualizar essas mudanças. pois em um país como o brasil, onde há diversas culturas e povos disseminados, não convêm [convém] taxa-las [taxá-las] como errôneas por serem contrárias ao modo padrão da língua, o cultismo português.	porém, segundo a gramática, o regionalismo e as diferentes formas do falar estão empregados nas formas de linguagens e fazem parte da grade curricular. portanto, impor-se à língua cotidiana como errada é partir-se de um pré-conceito estabelecido pessoalmente. mas se o indivíduo se julga culto, deveria saber que seu pai, em numerosas páginas, não pune os que falam de acordo com seus costumes e culturas.	portanto, ao deixar os estereótipos e aceitar o novo, constrói-se um homem livre de paradoxos e o faz mente aberta. assim como alexandre magno que, no período helenístico, estabeleceu a miscigenação entre culturas, costumes e povos [vírgula] deve-se introduzir esse espírito para obter a adesão e o respeito às diversas formas de se expressar no português brasileiro.",7,0
"	 nos últimos mesestemos assistido um intenso debate sobre a legalização de drogas no brasil.o debate é profundamente ideológico,e após ouvirmos o lado favorável à legalização e o lado da proibição,não ficamos nenhum pouco mais esclarecidos a respeito da melhor política a ser seguida.	    sob o ponto de vista da sociedade,talvez, a legalização do uso nos benefíciasse com um crime a menos no código penal,liberasse a polícia para ações mais relevantes,facilitasse a arrecadação de impostos sobre um novo produto e atraísse turistas para a ""recreativamente"" 1 consumir essas drogas como a maconha.	    porém,devido ao conhecimento dos males trazidos pelas drogas,sendo elas contra o próprio usuário ou ás pessoas que lhe cercam,os movimentos contra o seu uso cresce de maneira espantosa.para muitos,a confirmação da nova lei pode aumentar o número de dependentes,além do fato de que o convívio de jovens com drogados e com a própria droga,aumentará consideravelmente.	 assim sendo,a divulgação da nova lei será de qualquer forma,muito contestada,pois a sociedade está muito dividida.a campanha contra as drogas deve continuar,afim de que as pessoas tenham um conhecimento sobre suas consequências.assim o elas podem decidir o seu próprio futuro.",7,0
"	em meio de tantos problemas enfrentados pela educação, esse de longe, com certeza é o maior. há um pouco mais de 70 dias atrás *, professores de diversas universidades federais do país decidiram entrar em greve afim [ a fim ]de obter reajuste salarial e melhores condições de infraestrutura para seus respectivos estabelecimentos de trabalho. com a veracidade dos fatos e consequências do problema, acadêmicos estão indignados com o posicionamento do governo federal acerca do assunto.		a valorização dos professores é quase que uma utopia para a sociedade atual. não se sabe o motivo de tanto desrespeito com a categoria, mas o que se pode afirmar é que, quando a devida classe se ausenta, muitos sentem seu peso e valor. com tamanha desvalorização na qual estão passando, professores universitários de instituições federais de todo país resolveram aderir à greve afim de que haja uma proposta que satisfaça de maneira justa a valorização de seu trabalho e que juntamente a ela traga melhores condições de infraestrutura aos centros acadêmicos. até agora, só existiu uma proposta pelo governo federal e não satisfez os respectivos profissionais.		além disso, muitos alunos estão transtornados com a falta de descompromisso [compromisso]que o atual governo apresenta. o atraso do curso para alguns universitários propõe um acarretamento de inúmeros prejuízos. dentre os vários, pode-se destacar, por exemplo, a não posse de alunos que passaram em concursos públicos e ou em provas de aptidão como o exame da ordem dos advogados do brasil  em último período de curso. com tamanha preocupação, alunos de todos os estados estão usando suas redes sociais e a mídia para mostrarem o quanto estão indignados com esse atraso de aulas, até então o maior de todos os tempos e sem previsão de término.		portanto, em meio de tantos problemas que o brasil enfrenta na educação, espera-se que o atual governo do país apresente uma proposta digna para os profissionais da área de ensino e que introduza melhores condições de infraestrutura para as universidades, favorecendo um melhor condicionamento de aprendizado aos acadêmicos sem que haja a ocorrência de futuros transtornos.",7,0
"o país está em uma situação crítica, pois quase nada está cabendo no orçamento. em relação a qualquer coisa é sempre bom economizar roupas, comidas, água, luz, calçados e principalmente dinheiro, pois muitas coisas estão aumentando o preço e fazendo com que as pessoas entrem em uma crise econômica.hoje em dia precisamos economizar e muito, pois estamos em tempos de crises o que está prejudicando muita gente pelo simples fato de aumentar o valor cobrado. estamos vivendo em um mundo que está acabando a água e isso é um dos principais motivos que está nos fazendo economizar. à a água é um elemento que não vivemos sem e precisamos em todos os motivos, como o consumo de beber e comer , lavar roupas, louça suja e entre outros. podemos economizar esse bem precioso, no banho, escovando os dentes, lavando a louça, recolhendo água do banho e usando como descarga etc. estes estas querendo ou não, são coisas simples que nos ajudam em muitos sentidos. outro ponto que devemos economizar, também nesse tempo de crise, é a comida, por que porque tem muita gente passando fome, e nós somos gulosos e jogamos fora. não seja olho gordo, coloque no prato apenas o que for comer, e o que sobrar nas panelas para não estragar e você jogar fora, faz um pratinho e doe para alguém que esteja passando fome, pois isso além de fazer o bem para ele, vai te ajudar a não desperdiçar.essas simples coisas fazem a diferença, principalmente em tempos de crise, em que tudo está caro e saindo de mercado. então faça a sua parte que já ajudará. nossos governantes não estão preocupados com a situação do povo brasileiro, pois só pensam em aumentar e criar impostos para cobrir o rombo no orçamento público, enquanto isso o povo que se aperte para que seu salário consiga cumprir com suas obrigações do mês.",6,4
"o sistema único de saúde, previsto constitucionalmente para atender a toda população que dele necessite, é hoje considerado um programa fracassado. no entanto, com planejamento estratégico e organizacional será possível melhorar as condições de atendimento do sus e oferecer uma saúde pública de melhor qualidade.como medida inicial, cita-se a necessidade de maior destinação das verbas públicas para o fomento da saúde em nosso país. segundo dados da oms, apenas 44% das despesas médico-hospitalares são bancados pelos cofres públicos brasileiros, enquanto que na grã-bretanha, que tem um dos melhores sistemas públicos de saúde do mundo, o governo cobre 83% de tais gastos. com maior incentivo financeiro, será possível construir e reformar hospitais e unidades de pronto atendimento, adquirir equipamentos e tecnologias de ponta para diagnosticar doenças e viabilizar melhores condições de tratamento.ademais, outro problema que assola nosso país e precisa ser combatido é a falta de profissionais qualificados, principalmente nas regiões mais afastadas do brasil. de acordo com as estatísticas, nas capitais e grandes metrópoles, existem cerca de 7 médicos para cada 1.000 pessoas, já nas periferias e cidades do interior tal número muitas vezes se reduz a zero. portanto, faz-se necessário valorizar e incentivar os profissionais da saúde, oferecendo-lhes planos de carreira de abrangência nacional e melhores salários, uma vez que os vencimentos pagos hoje pelo governo aos médicos da rede pública são bem inferiores aos pagos pela iniciativa privada.por fim, mais uma alternativa plausível para aperfeiçoar a qualidade da saúde pública no brasil é seguir o modelo adotado em cuba, o qual prioriza a medicina preventiva. é evidente que medidas de prevenção são menos onerosas aos cofres públicos e também mais vantajosas à população do que os inúmeros meios de tratamento de doenças, muitas delas irreversíveis.desse modo, com base nos argumentos supracitados, fica claro que o brasil precisa reestruturar suas políticas de saúde pública para proporcionar um atendimento gratuito e de qualidade, na prevenção, promoção e recuperação da saúde de todos os indivíduos.",9,8
"através da reforma política emprega-se propostas de emendas constitucionais confins de tentar melhorar o sistema eleitoral nacional. a nova novidade da reforma política é o projeto “ficha limpa” que impede a candidatura de políticos condenados no colégio de juízes, para o pleito deste ano. para pegar o embalo da ficha limpa o movimento de combate à corrupção eleitoral  prepara uma nova proposta de iniciativa popular. os principais temas em discussão para o novo projeto de lei são o financiamento público de campanha e a lista fechada nas eleições proporcionais.a campanha ficha limpa foi criada para combater a corrupção eleitoral. sendo que esta reforma não se pode deixar apenas na teoria, mas deve colocá-la também na pratica. conduto este projeto amenizará a corrupção dando novos rumos ao país. porém mesmo com este plano de reforma política não resolverá todos os problemas éticos dos ocupantes de cargos públicos.existe o desperdício de dinheiro publico, com financiamento de campanha eleitoral, onde deveria ser investidos na educação, saúde, transportes coletivos e empregos. a lista fechada não deixa de ser outro exemplo de corrupção, apresenta ao eleitor uma lista de políticos previamente selecionados para a eleição. a ordem é escolhida pelos próprios partidos. o voto nesse tipo de relação pode fortalecer o papel das legendas ou criar brechas para que caciques regionais escolham o ranking dos listados.logo, o projeto ficha limpa deve se aplicado, pois assim mostra que o brasil é um país que está disposto a combater as corrupções. os candidatos devem buscar recursos não só no setor público, mas também com o privado melhorando a transparência de prestação de contas. a eleição em lista fechada precisa de mais discussão. dignidade é a forma correta para um país crescer.",8,5
"	posto que a sociedade neomoderna é marcada pelo individualismo seja marcada pelo individualismo*, onde a busca pelo bem-estar próprio subjuga a esfera pública; a ocorrência constante de movimentos e mobilizações sócias, no brasil, têm remetido, contudo, a [à]consciência de coletividade da população, em sua maioria, que almeja a retificação política para, assim, obter a melhoria na sociedade. tendo em vista que greves, manifestações sociais, tornaram-se uma ferramenta importante de expressão populacional, esse tipo de luta vem sendo, paulatinamente, difundida.	ao ser prejudicado pela promiscuidade governamental em sua subjetividade, o indivíduo torna-se apto, assim, a reconhecer as proporções adquiridas pelas iniquidades políticas em meio à população. inconfortável com as ações administrativas do governo, o homem anseia à intervenção política, idealizando o aprimoramento social. as formas de intervenção política direta são, todavia, exíguas, na medida em que ter acesso aos órgãos governamentais é inviável. para chamar a atenção do governo – mostrando sua insatisfação, sua imposição,- , a população tem realizado diversas greves, manifestações a fim de obter um replanejamento político adequado.	tendo em vista que a educação no brasil, em sua maioria, é motivo de grande descontentamento populacional, a paralização dos setores do ensino público tornou-se frequentes na atualidade. em virtude do descaso governamental face à educação, profissional da área [profissionais da área]têm promovido reivindicações porque [para que]melhorias sejam efetivadas. a mobilização de escola, universidades do setor público, que decorre da participação direta – dos professores-, como também indireta – dos alunos e demais envolvidos-, predispõe a revolução da força da luta social; mostrando, dessa maneira, que as classes têm cada vez mais consciência e poder para propor um novo plano social.	as graves e mobilizações enquanto meio de intervenção social vêm adquirindo força dia a dia, porquanto se tornaram triviais e mostram, mas [mais]ainda, que a população, no brasil, é consciente de seu direito e dever social: a participação política, que obtém expressividade por meio da movimentação coletiva.",6,4
"desde a antiga civilização grega, a prostituição masculina tem sido marcante em diversas regiões do mundo. as razões para se tornar um trabalhador masculino do sexo são, na maioria, de ordem econômica.pouco se fala sobre a prostituição masculina, por ser oculta em relação à feminina. os homens geralmente são mais discretos, anunciam seus serviços em jornais, salas de bate papo na internet e frequentam saunas masculinas.a maior parte dos homens permanece nesse ramo por dinheiro. é com esse objetivo que muitos são convidados a migrar para outros países. alguns já vão sabendo o que irão fazer, outros são enganados, porém ambos têm pouca noção de como será sua vivência por lá.recentemente, uma investigação da polícia espanhola sobre uma rede de homens brasileiros, que foram vender seus serviços no país europeu, resultou na detenção de 14 pessoas em diferentes províncias espanholas.percebe-se que os homens têm mais dificuldade de procurar ajuda, o que dificulta na busca de soluções. porém, precisam estar atentos aos riscos, pois segundo a organização das nações unidas há uma maior vulnerabilidade à infecção pelo hiv por profissionais do sexo e seus clientes.",6,4
"   o brasil atualmente está enfrentando uma crise endêmica mais conhecida como do zika vírus, como seu cujo principal transmissor  o mosquito aedes aegypti. em meio ao crescente temor internacional sobre os riscos das doenças, a prevenção contra a mesma está sendo adotada por várias regiões do brasil,  onde especialistas afirmam que a principal ação de combate contra o mosquito é cessar o seu ciclo reprodutivo, eliminando qualquer forma de proliferação. o grande fluxo de turistas estrangeiros ocorridos durante a copa mundial de 2014 é uma das principais hipóteses para o surto da doença. a picada do mosquito aedes aegypti não só está relacionada à febre chikungunya, como também a uma condição neurológica rara, a microcefalia. onde o brasil foi atingido ao no início  2016 com o primeiro boletim divulgado pelo ministério da saúde com mais de três mil casos de microcefalia relacionados ao zika vírus.   sendo talvez, considerado considerada uma ameaça à saúde mundial, a organização mundial da saúde está acompanhando a questão e afirmou alerta de emergência. a presidente da republica, dilma rousseff, em um dos seus discursos, alegou como prioridade deste ano para o governo as ações de combate contra o mosquito. também alegou uma parceria com o governo dos estados unidos para o desenvolvimento de uma vacina que até então não há existência existe.   o aedes aegypti se prolifera em locais onde há o acúmulo de água, contudo o sistema de saúde reúne grupos com pessoas especializadas para precaver e diminuir ao máximo, tais aglomerações de água parada. a biologia, já expõeuma teoria dessemelhante há a tais modos de precaução, levando em consideração o fato da cadeia alimentar e o ciclo de vida de alguns seres vivos. indubitavelmente depende só da ciência ou biologia para indícios de término do vírus. se cada cidadão fizer sua parte, podemos chegar ao fim da endemia  zika vírus.",8,5
"recentemente,um dos assuntos de maior repercussão no cenário mundial e em especial no cenário da américa foi o da espionagem digital ao brasil e a diversos outros países do mundo. há muitos séculos atrás, os eua já começava a se determinar como uma grande potência mundial,que possuía relações comerciais como quase todos os paísese de alguma forma controlava a economia daqueles que não eram seus parceiros.porém [,] nem tudo são flores em um país de influência mundial; assim como o sucesso é consequência do trabalho, a grande prosperidade socioeconômica dos euadesperta o espírito competitivo em outros países,que querem ultrapassar a grande potência mundial.alvo de terrorismo e de uma certa “inveja” de países que não se arriscam em desafiar a terra do tio sam,os estados unidos têm se envolvido em uma busca descontrolada por segurança.após diversos massacres em função da rivalidade que os eua possuem com os outros países,como o ataque ao world trade center e o ataque à bostonno início de 2013,o país está se preocupando cada vez mais com aameaçade ataques terroristas.esta [essa]grande preocupação dos euaem se proteger de ataques terroristas vem desde a criação da “doutrina bush”,que possui como máxima “atacar qualquer inimigo em potencial,mesmo que não haja nenhuma agressão por parte deste”.no entanto, realmente vale à [a]pena colocar em risco uma relação amigável com o resto do mundoapenas devido à uma suspeita de ataque?não há uma resposta para esta pergunta,mas o vilão  da vez foi edward snowden,que em claro e bom português “jogou no ventilador” a espionagem realizada pelos eua em diversos países do mundo; um mês depois descobrimos a espionagem aobrasil.foi divulgado que diversos e-mails e telefonemas inclusive da presidenta dilma rouseff foram interceptados.após tudo istoas relações cordiais entre os eua e brasil se enfraqueceram muito.a presidenta dilma cancelou uma viagem diplomática à washington; elogiada por muitos,porém também criticada por outros ,dilma enfrentou energicamente barack obama.no entanto,a pergunta que nos resta,após todas estas considerações é: será que eles estão de olho em nós?",5,2
"a vaidade na adolescência pode virar um problema, pois os jovens ficam depressivos com o proprio corpo.tornam-se escravos da imagem, do corpo esbelto.é comum depararmos com jovens nas ruas indo para academia, fazendo ginástica ou até correndo.muitos adolescentes ingressam em academias com intuito de emagracer, ganhar massa muscular, ficar com um corpo esculpido. hoje, virou moda ter um corpo esbelto, definido, sem aquelas gordurinhas no abdomem.a figura do corpo, da boa imagem é tudo nos dias atuais, inclusive na televisão. onde é apresentado dietas1, remédios para emagrecer, cirurgias plásticas , lipoaspiração que é procurado2 por muitas pessoas5.estas sem saber realizam as cirurgias sem pensar se é válido, não medem as consequências como os perigos de uma cirurgia errada e também o risco de morte.até que ponto devemos preocupar com o corpo e deixarmos os verdadeiros valores3muitas pessoas5 que frequentam academias, fazem o uso de substâncias ilegais, como os anabolizantes.o caso mais recente que chocou a sociedade brasileira foi da adolescente jennyffer4, ela que usava esteróides para ganhar massa muscular, sem saber os riscos que estava ocorrendo, a menina sofreu uma parada cardíaca.as pessoas5 transformam-se em escravas na busca por um corpo esculpido.as pessoas5 devem ter controle pelo próprio corpo6 e evitem que o sentimento de angústia, baixa estima atinja o psicológico.principalmente os adolescentes, devem pensar que um corpo ""sarado"" não se ganha da noite para o dia, e sim com dieta, exercícios físicos regulares, sem o uso de fârmacos7",3,3
"  comparando a crise econômica com as estações do ano, no brasil regularmente aparecem crises seja por causas externas, internas ou por corrupção então, todo cuidado é pouco com as ofertas governamentais e com quais produtos se gastam. um certo presidente aproveitou dos cofres públicos para subsidiar a energia elétrica para toda população e no ano de 2015 houve o corte do subsídio. na crise, qualquer contribuinte, sente que a taxa aumentada é muito mais que um roubo porque, não observa que o governo deixou de bancar o subsídio e a inflação do período, deixando uma sensação de aumento expressivo. uma alternativa é reduzir forçosamente o consumo de energia elétrica. moka e pelé este uma marca de café saboroso, aquele quase ninguém conhece ou ouviu falar. a crise financeira, também pode ser uma grande oportunidade para conhecer novas marcas de produtos para substituir os produtos tracionais que muitas vezes têm a mesma qualidade de um produto mais em conta. o cabelo pode ser uma fonte alternativa de renda, economizando o valor de uma cesta básica, uma mulher pode vender seu cabelo ou mudar de salão de beleza para escola de cabeleireiro e a diferença pode ser de até quatro vezes menor. alguns homens já são radicais compram a própria máquina de cortar cabelo, economizando integralmente com salão. para evitar a crise financeira doméstica a adoção de novos comportamentos como leitura e interpretação de contas governamentais subsidiadas, substituir produtos de marcas equivalentes causam economias substanciais mas, o mais importante é pensar: de que maneira economizar e reduzir gastos?",7,0
"colônia de exploração, o nascimento do brasil foi povoado, compulsoriamente, por exilados, degredados e marginalizados da metrópole portuguesa. esta, na figura do rei, visando poder era corrompida pela burguesia nascente, monarquias nacionais, que com acordos de interesses mútuos garantiam seus lucros. aqueles não tinham a intenção de colonizar o novo pais, somente exploravam o que poderia ser vendido na metrópole e corromper corrompiam a culturaindígena.a sociedade ainda hoje luta para acabar com a corrupção histórica. casos como mensalão, que era cobrança de propinas dentro do governo, foi resolvido em partes com criação de uma cpi , a qual produziu resultados com a prisão de alguns de seus indiciados.o brasil em plena copa mundial de futebol, o da qual é sede, já convive com rumores e especulações a respeito de gastos suntuosos com construções e ampliações em infraestruturas necessárias para promover a copa.contudo, não sendo um problema só do brasil, em 1996 começaram a se criar acordos com países onde o problema também existe, acordos estes dirigidos pela onu, com o intuito de prevenir e combater a corrupção.entre vários maus exemplos de desvio de dinheiro, suborno e corrupção, a criação de cpis, e acordos internacionais são exemplos de ação imediata contra um ´´vírus´´ antigo. contudo para uma ação permanente que extirpará tal ´´vírus´´, é necessário educar hoje, através de um ensino público e uma estrutura familiar forte, as crianças que constituirão a sociedade futura. tornando esta futura sociedade compatível com o pensamento de thomas morus, que em seu livro utopia busca uma sociedade igualitária.",6,4
"  no brasil, país com atual regime democrático, possui três poderes, com o objetivo de manter a ordem no país,eles são:o executivo, o legislativo e o judiciário. sendo assim, a justiça estaria preparada para combater os crimes.mas, será que atualmente eles realmente são eficientes? o sistema político-administrativo passa por um período de grandes revoluções, entretanto, a corrupção sempre esteve presente nos orgãos governamentais.a aprovação de leis mais rígidas pelo poder legislativo ainda depende de muita burocracia, atrasando o processo de julgamento ou obsorvendoabsolvendo culpados, deixando muitas vezes que políticos desonestos usufruam do dinheiro público para benefício próprio, distanciando-se do verdadeiro motivo daqueles que o elegeram. no modelo atual, a administração, a aprovação de leis e o julgamento de condenados encontram-se defasados, em meio a uma sociedade marcada por tanta impunidade. são milhares de processos judiciários empilhados aà espera de julgamento.isso torna a justiça brasileira uma das mais lentas do mundo.enquanto isso, criminosos estão soltos ou em meio a um sistema prisional caótico, onde o indivíduo ao sair encontra-se totalmente desequilibrado para convívio social.  diante da gravidade do quadro apresentado, são necessárias é necessárioadotar medidas coordenadas como: gestão participativa que otimize o processo de julgamento e a atualização do código penal; combate à corrupção por parte das autoridades; cobrança sistemática da sociedade civil organizada, para pôr fim ao caos que assola a sociedade.",5,2
"o estado islâmico, assim como a igreja católica nos tempos medievais, estátomando posse de grandes territórios, poder geopolítico e econômico, e descaradamente usando a religião como um pretexto para matar “infiéis” e propagar a violência. joana d’arc e galileu galilei foram vítimas famosas mortas pela igreja católica nos velhos tempos; hoje, são civis e jornalistas de outros países.na inquisição, processo pelo qual era-se eram julgados os réis infiéis , as vítimas passavam por torturas ou morriam. o atual derrame de sangue que assusta o mundo, não se diferencia deste método imbecil e errôneo de lidar com determinada religião.a diferença destes dois acontecimentos, além de temporal, é, até então, proporcional regional. antes evolvia toda antiga europa, e hoje o oriente médio.cerca de 60% das reservas petrolíferas estão armazenadas no oriente médio. ou seja, este “movimento” do estado islâmico, mundialmente falando, cria uma instabilidade política e econômica para a região. a visão mais pessimista da ponte entre o petróleo –riqueza –instabilidade e conflitos, confirma que não viveremos sem o petróleo nesta, e outras décadas que virão.combate: a desarticulação de grupos que ferem os direitos civis e também da religião  deve ocorrer o mais rápido possível. são válidas todas as tentativas sociais da onu para que, literalmente abaixe a poeira deste grande redemoinho causador de conflitos locais, que geraram efeitos globais negativos.",6,4
"brasil o país do futebol com o maior número de jogadores famosos da história, onde a maioria das pessoas gosta de futebol e fazem dele um dos maiores esportes do país, mas será que estamos preparados para receber a copa de 2014?sem dúvida muitos brasileiros têm o sonho de receber um mundial como a copa do mundo, por ser um evento famoso e de grande repercussão, que gera lucros para o país, desenvolvimentos e até empregos devido ao número de estrangeiros que vem acompanhar os jogos. mas para que isso aconteça é necessária uma grande mudança não só nós estádios onde acontecem os jogos mais também toda a cidade que os receberá.certamente isso irá gerar uma grande quantidade de dinheiro afetando a economia do país, teria que construir mais estádios, mais hotéis para receber as pessoas, e várias outras coisas, o dinheiro gasto poderia ser investido na educação, na saúde na geração de novos empregos em coisas que trariam crescimento para o país e não em um evento de futebol onde a minoria do país participa e só as pessoas da alta sociedade conseguem obter lucros. além disso, é muito pouco tempo para preparar um evento tão grande porte como a copa, deveria ter todo um preparo a mais tempo.portanto é provável que nosso país pode não estar preparado para receber a copa de 2014, e esteja usando o dinheiro público que deveria ser aplicado em coisas que trariam o bem de todo o país, em um evento que nem trará um retorno financeiro desejável.",3,3
"      um assunto sempre polêmico, a política sobre drogas está ainda mais sob os holofotes neste último mês, com o tão aguardado julgamento do stf sobre a criminalização ou não do porte e uso de drogas. com tantas opiniões contra e a favor, é necessário levar em conta, principalmente, quais as possíveis consequências para os usuários e, posteriormente, para a violenta política de guerra contra as drogas existente no país, considerando que tal decisão repercutirá diretamente no assunto tráfico de drogas e legalização. há quem diga que a liberação das drogas aumentaria o número de dependentes químicos, argumentando que o grande número de usuários frequentes de álcool e tabaco se deve ao fato de tais substâncias serem legais. mas será que isto procede? vemos na tv tantos jovens e crianças dependentes de crack, por exemplo, mas nunca escutamos que algum deles deixou de ser usuário por ter dificuldade de encontrar a droga. a maioria dos jovens, usuários ou não, conhecem os meios de se adquirir drogas ilícitas. o mais importante ao se tratar de assuntos como esse é deixar o preconceito de lado. parar de enxergar os usuários como marginais e entender que não é simplesmente um problema individual, mas um problema de cunho social que atinge o país. se o usuário for tratado como criminoso e marginalizado, há grandes chances dele também começar a se enxergar dessa maneira e assim se tornar um problema maior para a sociedade. portanto, eles devem ser tratados com respeito e dignidade. precisamos de políticas eficazes para ajudá-los e integrá-los à sociedade. concluindo então, os usuários de drogas não deveriam ser penalizados pelos erros das políticas de combate ao tráfico. eles são vítimas! criminalizar o uso dessas substâncias químicas não diminuirá o problema das drogas no país e pode acarretar um problema ainda maior: jovens à margem da sociedade - marginalizados e excluídos.",10,9
"atualmente, adquirir, guardar e portar drogas é um crime no brasil, segundo o artigo 28 da lei antidrogas. está em curso no supremo tribunal federal , o julgamento quanto aà descriminalização do porte de drogas para uso pessoal. há questionamentos de prós e contras, pois afinal o que seria menos pior: continuar proibindo o uso de drogas ou liberá-las totalmente?países como chile, canadá, uruguai, dentre outros, legalizaram o uso individual da maconha, descriminalizando este ato, permitindo carregar consigo um mínimo de 5 gramas e plantar em casa até 5 mudas, embora não seja possível vender nem comprar, a não ser com prescrição médica, sob pena de reclusão ou multa. sendo o consumo de drogas um caso típico de autolesão julga-se, nestes territórios, que não há interferência na sociedade, pois assim como não podem punir tentativa de suicídio, não podem punir alguém que lesa apenas a própria saúde. quando o consumo afeta somente a vida do usuário cabe a ele decidir.contudo, em nosso país, percebe-se que a proibição e perseguição a usuários e traficantes têmtem ocupado demasiadamente o serviço público e vidas têm sido perdidas na busca de acabar com esta atividade. em 2014 cerca de 306 policiais e militares foram feridos, destes, 87 foram mortos. o serviço penitenciário está repleto sobrecarregado, gerando custose, assim mesmo,as atividades se proliferam dentro das próprias cadeias.assim sendo, faz-se necessárionecessária uma ação mais efetiva, como pedro abramovay, ex-secretário nacional de justiça no governo lula, sustentou em entrevista à bbc brasil que a descriminalização ""permite fazer uma prevenção melhor"", acrescentando que “regulamentar é melhor que proibir”. o porte e uso de drogas não sendo visto como crime, como o álcool e o tabagismo, poderão ser tratadas tratadoscomo vícios com seus devidos tratamentos e não como crimes. afinal, usuários de drogas são viciados ou criminosos?",9,8
