texto,nota,labels
"""fake news"" são notícias falsas. elas são propagadas geralmente na internet, seja por motivos políticos ou mesmo para a obtenção de lucro. a preocupação com esse problema aumenta neste ano de eleição presidencial, visto que a difusão de informações inverídicas pode comprometer o processo eleitoral, afetando, assim, a própria democracia. em tal questão, a posição ideológica dos indivíduos está intimamente relacionada à produção e propulsão de conteúdo falacioso, bem como a falta de ética dos candidatos e dos seus assessores fomenta o problema .de uma parte, os criadores de ""fake news"" parecem agir segundo a máxima do ministro de propaganda nazista, j. goebbels, o qual dizia que torna-se verdade uma mentira repetida muitas vezes. agindo de acordo com tal sentença, candidatos e grupos políticos inventam fatos que denigrem seus opositores. é comum ver, por exemplo, em redes sociais como o ""facebook"" perfis de políticos ou páginas relacionadas à política imputarem fatos negativos aos seus rivais, o que é aceito sem crítica pelos seguidores dessas páginas, que passam a difundir a ""informação"" internet afora.de outra parte, alguns candidatos agem consoante o aforismo napoleônico, segundo o qual ""no amor, assim como na guerra, tudo é válido."" como exemplo disso, na última eleição presidencial nos eua o político d. trump afirmara ter recebido o apoio do papa francisco, o que foi desmentido tardiamente uma semana depois. esse fato exemplifica que a falta de ética dos pleiteantes é determinante na origem e expansão das ""fake news"".portanto, fica evidente que a criação e propagação de fatos inverídicos no processo eleitoral se relacionam com a orientação política e a falta de ética dos concorrentes. para atenuar esse problema, a polícia federal, em conjunto com a abin , deve criar um departamento cuja função seja atuar na identificação dos criadores de notícias falsas, aprisionamento destes, bem como a remoção do conteúdo falso. tal medida livrará o país dessa mazela nociva àa já tão abalada democracia brasileira.",100,5
"o uso de notícias falsas vem sendo cada vez mais utilizado para promover conflitos e beneficiar os que as pronunciam . com a chegada das eleições essa quantidade de notícias chamadas “fake news”, acabam aumentando devido à grande repercussão que trazem.a utilização em massa dessas informações falsas é capaz até mesmo de causar guerras, como é o caso de kuwait que estava em um conflito com o iraque, no qual a filha de um representante do país em um congresso, realizado nos estados unidos, deu um depoimento falso em que esta se pronunciou como voluntária de um hospital localizado em kuwait e afirmou que soldados iraquianos entravam no hospital e retiravam bebês prematuros de incubadoras e os deixavam no chão para levar as incubadoras. o depoimento da garota teve tanta repercussão que ocasionou a votação favorável à guerra e só depois da notícia ter se alastrado em todas as mídias uma companhia de investigação descobriu que a notícia era falsa.as eleições realizadas em 2016 nos estados unidos causaram polêmica e muitos boatos, poisalguns jornais afirmam que donald trump tenha supostamente contratado pessoas para auxiliar em sua campanha, como é o caso do facebook, que teve maior repercussão com suas notícias falsas,que jornais como “new york times” com suas notícias verdadeiras . e isso pode, de alguma forma, ter feito com que pessoas se sentissem influenciadas para mudar o seu voto.uma maneira de tentar amenizar o problema das “fake news” seriam mais sites como o stopfake, criado pela ucraniana olga yurkova , no qual busca mostrar as notícias falsas que são publicadas diariamente na ucrânia. a criação de sites voltados a essa causa são de grande importância principalmente no atual cenário de eleições fazendo assim com que as pessoas comecem a ter mais cuidado e atenção com o que recebem, buscando a fonte da informação e não sendo alvo de mentiras.",100,5
"as fake news são conteúdos noticiosos falsos ou errados feitos com a intenção de causar dano a alguém/algo, criar uma percepção equivocada, ou mudar um pensamento coletivo. essa prática vem sendo muito decorrente nesse período de eleição, pois é quando os candidatos, ou seguidores do mesmo, tenta atingir o seu adversário. assim sendo, é indubitável uma intervenção do poder legislativo para que sejam criadas leis específicas para combater esse tipo de ato.as redes sociais vêm sendo consideradas a terra de ninguém. as pessoas escrevem publicam, compartilham, difundem o que bem entendem, sem ter muitasdas vezes uma base concreta, uma fonte confiável, ou atémesmo certeza do que está espalhando. essa práica se torna ainda mais perigosas em ano deeleição. por ser considerada terra de ninguém algumas pessoas acham conveniente espalhar informações não verídicas a fim de prejudicar o concorrente. contudo, é fundamental que autores dessas práticas sejam punidos, pois com essas fake news sendo difundidas uns candidatos podem sair prejudicados e outros favorecidos.todavia, cabe frisar que somente a punição desses atos não é o bastante, é necessário uma integração com o meio social, pois os principais responsáveis por essa atividade são pessoas com isolamento social, e desempenhar tal hábito é um reforço do “efeito bolha”, em que as pessoas tendem, com as redes sociais, a aumentar o seu isolamento e a interagir apenas com pessoas de preferências semelhantes.levando em consideração os fatos expostos, para que as fake news em ano de eleição sejam combatidas, é necessário que o poder legislativo elabore uma lei penal específica  a fim afim de amenizar tais práticas, para que não haja políticos e pessoas prejudicadas por difusão de notíciais não verídicas. é imprescindível também que a sociedade elabore acoesações de integração, como jogos, rodas de conversa, ações solidárias, afima fimde mostrar que a vida nessa era contemporânea é mais que redes sociais, e discurso de ódio.",100,5
"o uso deliberado de falsa informações tem ganhado espaço no brasil. visto que, o avanço tecnológico permite a qualquer individuo divulgar seu posicionamento político e, criar uma imagem receptível para a sociedade.durante o período da intervenção militarparte do país foi àsruas das cidades em busca da sua liberdade , uma delas a de expressão. hoje em pleno século xxi os meios tecnológicos têm garantido aos cidadãos uma liberdade fantasiosa a qual permite divulgar notícias sobre qualquer outro membro seja verdadeira ou não, especialmente pelos de figura pública em que ao apresentar-se precisamente em um cenário político atraipara si todos os tipos de pensamentos e conceitos.os impactos gerados obtêm graus indiscutíveis dentro da sociedade . um deles a má governação , isto devido a uma alienação com propostas e mudanças apresentadas fora da realidadeou seja, sem nenhum conhecimento prévio da situação atual para convencer as partes envolvidas e garantir sua eleição.portantomedidas são necessárias para resolver este impasse. a família deve desde cedo ensinar seus filhos valores de acordo suas culturas de forma que cative a verdadeira personalidade e ainda faça com que promova atitudes benéficas a sociedade. o governo através do mecdeve desenvolver projetos educacionais que ajudem a família e os seus filhos a agir na sociedade de forma contribuinte. as mídias sociais devem evitar o compartilhamento de informações sem antes realizar uma confirmação das autentificação das fontes são verdadeiras .",100,5
"com o surgimento de ferramentas online como o facebook, criado por mark zuckerberg, a difusão de notícias passou a ter alcance mundial. por outro lado, assim como foi benéfico à sociedade, uma vez que intensificou a democratização da informação, trouxe também desafios a serem combatidos, tal como a chamada “fake news”. nesse contexto, pode-se dizer que o campo midiático tem o potencial de manipular a opinião pública, trazendo consequências nas decisões eleitorais, como o enfraquecimento da democracia.em primeira instância, cabe pontuar que o uso do poder da informação para favorecer líderes políticos não é algo recente. desde o século xx, durante a segunda guerra mundial, as principais ferramentas de divulgação e enaltecimento da ideologia nazista eram as propagandas televisivas e jornalísticas, as quais difundiam informações de cunho político e ideológico para favorecer a imagem do presidente. sob esse ângulo, essa necessidade de culto ao líder corrobora às alterações de informações como forma de ampliar o impacto dessa propaganda na opinião pública. dessa forma, a prática de modificar notícias para favorecer determinados interesses abre portas para o mais novo fenômeno da contemporaneidade, isto é, a divulgação de notícias falsas.ademais, vale frisar que esse fenômeno justifica grande parte dos impasses políticos, já que a democracia acaba sendo afetada. tal situação é evidente quando a sociedade perde sua liberdade de pensar por si só diante dos meios digitais que cada vez mais bombardeiam informações a fim de fazê-los pensar à maneira desses e, portanto, beneficiar interesses particulares, como por exemploa obter êxitos em cargos de liderança. sendo assim, as decisões políticas vão perdendo o caráter democrático e dando espaço a um viés mais oligárquico, isto é, favorecendo a poucos.segundo o físico isaac newton, um corpo tende a se manter inerte até que uma força atue sobre ele . em coadunação com esse preceito, é mister a necessidade de meios para combater a inércia desse cenário tomado por grande circulação de notícias falsas. para isso, é imprescindível que as autoridades do poder legislativo elaborem projetos de lei voltados à fiscalização e punição de plataformas midiáticas que permitem a propagação de informações manipuladas, com o fito de evitar tal difusão. além disso, as escolas, por meio dos seus educadores, devem orientar seus educandos a selecionar determinadas notícias, ou seja, de maneira a instigá-los a procurar diferentes fontes e analisar sua veracidade, sempre buscando manter o posicionamento crítico. feito isso, plataformas como a do zuckerberg poderá se tornar um grande aliado a democracia mundial.",100,5
"as notícias falsas — no termo em inglês, fake news — são uma coletânea de informações ludibriosas propagadas pelas mídias sociais todos os dias, e que atingem milhares de usuários no brasil e no mundo. esse tipo de notícia pode ter muitas faces: política e ideológica, comercial e propagandista, e até humorística — do tipo de humor que se faz à custa do prejuízo do outro. e, ainda que a intenção dos usuários não seja contribuir para uma prática tão prejudicial, o desconhecimento sobre um ou mais assuntos provoca a disseminação de conteúdo inverossímil pela internet.é perceptível a influência que a internet exerce sobre o homem moderno, uma vez que essa ferramenta é fortemente utilizada como mobilizadora social e política, a exemplo da primavera árabe que teve início nas redes sociais em 2011. o que se questiona é até que ponto as pessoas podem ser influenciadas pela internet e pelas informações que se encontram nela. logo após a divulgação de textos e dados que apontavam para o uso de tecnologias como aplicativos e robôs no compartilhamento de notícias falsas, que, supostamente, auxiliaram donald trump à vitória sobre hillary clinton nas eleições presidenciais estadunidenses, esse questionamento passou a ser debatido com mais frequência e seriedade em todas as esferas sociais.no que diz respeito ao brasil, em época de eleições presidenciais, não raro são publicadas notícias com o objetivo de manchar a reputação de um candidato ""x"" ou ""y"". a instabilidade política leva ao descrédito dos políticos frente aos brasileiros que, por conseguinte, compartilham informações sem conferir se são verdadeiras ou se foram fabricadas com finalidades político-ideológicas ou de marketing . ademais, em um país de opinões tão polarizadas quanto o brasil, compartilha-se a notícia que transmite aquilo que mais se assemelha à percepção que o leitor tem sobre os fatos, ainda que essa seja incorreta.em síntese, já existem aplicativos semelhantes aos antivírus em computadores e celulares, que ajudam a identificar quando um site é confiável ou não, antes mesmo de clicar no link com o título da reportagem, mas não é o bastante. o brasileiro precisa se policiar e, principalmente, policiar o que lê. algumas maneiras de averiguar se as informações são verídicas, são procurar por fontes no site em que a notícia foi publicada, além de verificar datas e, na existência de pontos desconexos no corpo do texto, desconfiar e até descartar as informações, se necessário. o combate às notícias falsas em ano de eleições se torna imprescindível para que o brasileiro consiga avaliar quais são as propostas que, de fato, encaminharão o brasil em um caminho de crescentes melhorias e avanços em todas as áreas.",100,5
"atualmentepredomina-se um mundo moderno e tecnológico devido a globalização. com isso grande parte das pessoas procuram se manter atualizadas, consequentemente a internet que é o principal meio de acesso à informação na qualjunto com a mídia ganham forças em suas notícias e informações.no entanto, o que vem crescendo são as ""fakes news"", cujo nome em inglês significa ""falsas notícias"". elas servem para satisfazer certos órgãos em seus interesses e muitas vezes são feitas com um propósito induzente, pois geralmente quando comunicadas parecem ser verdadeiras. segundo o filósofo socrátes: ""existe um bem, a sabedoria, e um mal, a ignorância"", tendo em vista essa citação conclui-se que se um indivíduo que possua pouco conhecimento em determinado assunto ao se deparar com notícias falsas, logo irá acreditar no que lhe foi informado.entretanto, desde a revolução industrial que foi o maior avanço tecnológico já registrado procrastinava notícias falsas no intuito de manipular as pessoas sem conhecimento a acreditar no que lhes foi mencionado. perante a isso essa manipulação existe até os dias de hoje.por fim, o governo pode interferir nisso, tomando medidas administrativas controladoras , as pessoas podem começar a fazer palestras nas escolas e trabalhos, a mídia como grande influenciadora pode começar a chamar a atenção do público, e as pessoas sempre construindo um pensamento crítico.",100,5
"notícias falsas ou “fake news” consiste na distribuição de informações inverídicas ou boatos, que são transmitidos em jornais, televisão, rádio e principalmente nas mídias sociais, com a função de enganar ou obter ganhos financeiros ou políticos.o uso das “fake news” em ano de eleições não é apenas um problema da atualidade, ela também foi muito usada nas campanhas eleitoras de hitler, como foi dito por seu ministro da propaganda joseph goebbels: “uma mentira repetida mil vezes torna-se verdade.”. e isso pode ser confirmado nos dias de hoje, poisquanto mais uma notícia é compartilhada e divulgada mais é vista e acaba se tornando “verdadeira” para milhares de pessoas. e aproveitando-se dissovários políticos usam as “fake news” contra seus adversários políticos ou até mesmo para se beneficiar através de mentiras, o que prejudica muito na hora da população escolher seu candidato, pois muitas vezes fica difícil em saber qual notícia é verdadeira ou não.fica evidente, portanto, que medidas devem ser tomadas para acabar com esse problema, como uma parceria entre o poder legislativo e a mídia, ondena qual teria uma fiscalização para saber se as publicações realmente são verídicas e não apenas tirar as “fake news” da rede, mas tendo uma lei a criminalizando, tendo punições e multas a quem publicou.e os internautas após lerem uma notícia, devem procurar saber se é realmente verdadeira, comprovando em mais de um site antes de divulgá-las.",100,5
"com o advento da internet as informações circulam com grande velocidade. porém, junto com as notícias que circulam na rede, surgem, também, as chamadas feke news – notícias falsas. a enxurrada de notícias inverídicas podem impactar nas eleições, por isso é necessário identificá-las e combatê-las.atualmente as redes sociais é a formasão as formas  mais usada para transmitir informações, visto que os usuários estão conectados a todo o momento. logo, percebe-se que essas mídias são formadoras de opinião. o grande problema é que maior parte dos usuários não filtram o conteúdo disponível. logo, muitos compartilham as notícias sem saber se o relatado é ou não verdade. ao compartilhar notícias sem cuidado corre-se o risco de propagar feke news, criando com isso uma rede de mentiras. essas notícias mentirosas podem ter um impacto imensurável nas eleições , pois o leitor pode fazer julgamentos errados dos candidatos e consequentemente cometer um erro no momento de votar.é notório que em ano de eleições presidenciais a enxurrada de fake news nas redes sociais precisam ser combatidas para que prevaleça a verdade e a própria democracia. para isso, é necessário algumas iniciativas por parte do governo e por parte da sociedade. o governo precisa criar mecanismos que puna quem fabrica e quem compartilha as fake news, precisa alertar a sociedade das noticias falsas. paralelo às ações governamentais a sociedade tem que aprender a verificar a veracidade da informação antes de compartilhar. medidas simples podem ajudar o cidadão a ver se a notícia é falsa, tais como: checar a fonte, vendo se é confiável, verificar a data da publicação, pois as vezes a notícia não é falsa, mas é velha, ler a matéria por completo e não apenas o título e ter a consciência de que outras pessoas irão ler a notícia compartilhada e por isso ter cuidado para não compartilhar mentiras.destarte, é inegável que a internet é um meio eficiente de transmitir informação e que junto com as notícias encontram-se, também, as feke news, por isso é preciso ter cuidado ao se compartilhar as notícias encontradas na rede, principalmente em ano de eleição, para que os eleitores não façam julgamentos baseados em mentiras e com isso façam uma escolha errada na hora de votar. assim, será possível evitar que o futuro da nação fique nas mão de governantes que não representarão o povo brasileiro.",100,5
"com os avanços tecnológicos, o uso indevido das informações para obterem o resultado positivo para si é cada vez maior, as fake news como ficou popularmente conhecida, as notícias falsas, são utilizadas para fins próprios, causando danos, com conteúdos noticiosos falsos e criar uma percepção equivocada ou mudar um pesamento coletivo.o"" poder"" que as mídias exercem sobre o ouvinte, leitor e seu telespectador, é usado por diversas vezes de forma inadequada ,disseminando informações falsas ,em muitos casos o leitor é incapaz de avaliar e reagir as duas importantes alavancas da proliferação das notícias .a primeira o grau em que a notícia  se baseia nos fatos, a segunda define a intenção imediata ,o nível de desinformação e potencialmente de distorção que o burlador da notícia pretende produzir .vivemosexpostos a um enorme volume de dados e informações em diversos formatos a todo minuto, nas eleições , diversas fake news surgem, com o intuito de levar o eleitor a acreditar e ficar em favor deles, através de gráficos, reportagens via internet ,redes sociais ,jornais ou qualquer outro meio de informações com teor sensacionalista .em sociedades baseadas na troca de informações e na comunicação sustentada por tecnologia de ponta que se alto replicam e formatam todos os setores da vida econômica ,politica ,na educação e cultura os interesses estratégicos estão vinculados as possibilidades tecnologicamente facilitadas, de"" tornar comum ""o conteúdo vinculado ou seja de difundi-lo a umuniverso amplo de pessoas, tornando cada vez mais fácil espalhar desinformação na rede .contudo, devemos começar a combater as fake news em várias esferas, na escola defendendo a importância de uma boa alfabetização midiática e informacional, procurar fontes confiáveis em diferentes áreas do aspecto ideológico, político e cultural para perceber nuances e obter visão mais ampla do que realmente estáacontecendo, não lêler somente o titulo da matéria, verificar o autor, fazer pesquisas em sites conhecidos, tomar cuidado com o sensacionalismo, pois, quem aprende a consumir informações criticamente, aprende a pensar criticamente .portado ,tomar cuidado com as fontes pesquisadas, com as noticias, observar a sua veracidade é um ponto chave para que as fake news em tempos eleitorais ou no cotidiano sejam combatidas, pois o cidadão que tem conhecido do que fala e compartilha, não é enganado por nem uma nenhumainformação falsa .",100,5
"as redes sociais são as maiores fontes de informação no brasil e no mundo. no entanto, nem tudo que elas circulam é verdadeiro, edificando a problemática das fake news, que prejudicam o pensamento coletivo visando a democracia.no século atual, as notícias falsas causam impacto amplo. tendo em vista que as mídias sociais são usadas como formadoras de opinião e como meio de difusão informacional por jornalistas, o número de fake news tem subido intensamente e dificultam a busca da razão e da verdade dos fatos. em defesa de tal assertiva, está o comportamento dos usuários que não filtram o conteúdo da informação recebida, não a interpretam corretamente e acabam por se desviar da veracidade, criando uma bolha de notícias inventadas.paralelamente, o incessante sensacionalismo assola a sociedade brasileira. para muitos, os fatos têm de ser repercutidos e não comprovados, isto é, não enxergam a necessidade de que sejam fatos verdadeiros e sim que sejam condizentes com seu ponto de vista. com isso, mal-intencionados elaboram notícias sensacionalistas com título e conteúdo persuasivo e que se aplicam a ideologia do público-alvoe por conseguinte, atingindo a finalidade de expansão de notícias falsas em escala global.destarte, urge a necessidade da aprovação da lei que criminaliza a difusão desses embustes, privando a sociedade de informações prejudiciais e punindo as fontes enganosas, com embasamento jurídico. aliado a isso, cabe às redes sociais aplicarem mecanismos técnicos que controlem a disseminação de notícias, reconhecendo-as e as que se mostrarem desprovidas de veracidade, sejam excluídas e a plataforma divulgadora, banida. visto que as redes sociais são os locais de troca de conhecimento e de extração de informação, tais medidas facilitariam a supracitadaimplantação da democracia e troca de conhecimento.",100,5
"segundo zigmunt bauman, sociólogo polonês, a falta de solidez nas relações sociais,políticas e econômicas é característica da modernidade líquida, vivida no século xxi. analogamente, estáligadaas fake news que vem se tornando uma questão cada vez mais emblemática na sociedade atual.nesse contexto essa problemática é muito maior ao que se imagina, afetando de forma drástica setores políticos e sociais. nesse viés, são imprescindíveis ações mediáticas para resolução dessa problemática na sociedade.mormente ao avaliar, o cenário político em que o brasil se encontra, essa problemática se torna ainda maior, podendo mudar todo um contexto político social em ano de eleição.um exemplo claro desse acontecimento, foramfoi as eleições que ocorreram nos estados unidos no ano de 2016, que ainda repercuteno mundo inteiro. de acordo com o jornal new work times, o candidato donald trump teria ganhado por interferência de notícias errôneas da concorrente, em várias plataformas de comunicação se espalhando por todosos eleitores, ocorrendo uma manipulação de massa e garantindo a sua vitória.além disso as notícias falsas são pensadas e estruturadas para atingir alguns objetivos específicos, como: levar o leitor ao erro, fomentar boatos e deturpar uma informação verdadeira atingindo a honra de alvos públicos. desse modo ocorre um bombardeio de informações ligadas aos principais temas procurados pelo internauta de forma erradicada sendo difícil mensurar o tamanho das consequências . contudo,é inegável o fato de que essa prática começa a fragilizar muitos valores da nossa sociedade, inclusive chegando ao ponto de colocar o próprio cidadão contra a constituição federal e o estado democrático.em síntese emerge a importância de políticas públicas mediáticas, através de oficinas e cursos gratuitos  para identificar e filtrar conteúdos falsos na web.também é viável a criação de plataformas para identificar se as informações são verídicas e se o site é confiável, afima fim de auxiliar a população a identificar as notícias falsas atentando-os sobre os riscos de compartilhamento de noticias sem saber o fundamento de ta,l talpara assim, suster o fluxo de notícias falsas na internet, visando o bem-estar da sociedade como um todo.",100,5
"em pleno ano de eleições presidenciais, a sociedade se viu imerna em um novo conceito nas redes socias: as ""fake news""- notícias falsas em inglês. no que tange o cenário político esse novo conceito choca os eleitores seja pelas informações inverídicas acerca dos seus candidatos, seja pela manipulação para com os resultados eleitorais. nesse sentido, é preciso combater as ""fake news"" a fim de promover eleições limpas.de certo, destaca-se a quantidade de compartilhamentos como influenciadora nos resultados eleitorais. segundo o ministro de propaganda nazista joseph goebbels, uma mentira contada várias vezes torna-se verdade. seguindo essa linha de pensamento, no instante que uma notícia mentirosa sobre determinado representante é desmitificada, muitos internautas já tomaram como verdade absoluta ou ainda, alguns não chegam a saber que a notícia era falsa. assim, lutar contra a disseminação das ""fake news"" é imprescincível pois gera transtornos aos eleitores e candidatos.outrossim, as redes sociais são usadas como ferramentas para manipular os eleitores nas decisões do voto.  já que, a maioria das pessoas se informam por meio delascomo é o caso do brasil, no qual mais de 70% da população usam comofonte de informação . de maneira similar, o presidente dos estados unidos ajudou a disseminar boatos, a exemplo de que o papa francisco declarava apoio a donald trump.por fim, controlar a publicação de notíciais é essencial para que as pessoas não sejam impulsionadas a votar, em seus representantes, porque uma informação irrelevante foi compartilhada. em suma, é evidente que as ""fake news"" precisam ser combatidas. para tal, é preciso acionar o governo de cada região e deve-se implementar um aplicativo, disponível em todas as plataformas digitais, que selecione fontes confiáveis e vereficadasverificadas pelo ministério das comunicações afim de que seus usuários possam buscar informações seguras e relevantes acerca dos candidatos nas eleições presidenciais. assim, o combate às ""fake news"" será conquistado.",100,5
